,iter,barcode_tot,n_barcodes,correlation,n_variants
2584,84,10,11,,25
2585,85,10,11,,25
2586,86,10,11,,25
2587,87,10,11,,25
2588,88,10,11,,25
2589,89,10,11,,25
2590,90,10,11,,25
2591,91,10,11,,25
2592,92,10,11,,25
2593,93,10,11,,25
2594,94,10,11,,25
2595,95,10,11,,25
2596,96,10,11,,25
2597,97,10,11,,25
2598,98,10,11,,25
2599,99,10,11,,25
2600,0,10,12,,25
2601,1,10,12,,25
2602,2,10,12,,25
2603,3,10,12,,25
2604,4,10,12,,25
2605,5,10,12,,25
2606,6,10,12,,25
2607,7,10,12,,25
2608,8,10,12,,25
2609,9,10,12,,25
2610,10,10,12,,25
2611,11,10,12,,25
2612,12,10,12,,25
2613,13,10,12,,25
2614,14,10,12,,25
2615,15,10,12,,25
2616,16,10,12,,25
2617,17,10,12,,25
2618,18,10,12,,25
2619,19,10,12,,25
2620,20,10,12,,25
2621,21,10,12,,25
2622,22,10,12,,25
2623,23,10,12,,25
2624,24,10,12,,25
2625,25,10,12,,25
2626,26,10,12,,25
2627,27,10,12,,25
2628,28,10,12,,25
2629,29,10,12,,25
2630,30,10,12,,25
2631,31,10,12,,25
2632,32,10,12,,25
2633,33,10,12,,25
2634,34,10,12,,25
2635,35,10,12,,25
2636,36,10,12,,25
2637,37,10,12,,25
2638,38,10,12,,25
2639,39,10,12,,25
2640,40,10,12,,25
2641,41,10,12,,25
2642,42,10,12,,25
2643,43,10,12,,25
2644,44,10,12,,25
2645,45,10,12,,25
2646,46,10,12,,25
2647,47,10,12,,25
2648,48,10,12,,25
2649,49,10,12,,25
2650,50,10,12,,25
2651,51,10,12,,25
2652,52,10,12,,25
2653,53,10,12,,25
2654,54,10,12,,25
2655,55,10,12,,25
2656,56,10,12,,25
2657,57,10,12,,25
2658,58,10,12,,25
2659,59,10,12,,25
2660,60,10,12,,25
2661,61,10,12,,25
2662,62,10,12,,25
2663,63,10,12,,25
2664,64,10,12,,25
2665,65,10,12,,25
2666,66,10,12,,25
2667,67,10,12,,25
2668,68,10,12,,25
2669,69,10,12,,25
2670,70,10,12,,25
2671,71,10,12,,25
2672,72,10,12,,25
2673,73,10,12,,25
2674,74,10,12,,25
2675,75,10,12,,25
2676,76,10,12,,25
2677,77,10,12,,25
2678,78,10,12,,25
2679,79,10,12,,25
2680,80,10,12,,25
2681,81,10,12,,25
2682,82,10,12,,25
2683,83,10,12,,25
2684,84,10,12,,25
2685,85,10,12,,25
2686,86,10,12,,25
2687,87,10,12,,25
2688,88,10,12,,25
2689,89,10,12,,25
2690,90,10,12,,25
2691,91,10,12,,25
2692,92,10,12,,25
2693,93,10,12,,25
2694,94,10,12,,25
2695,95,10,12,,25
2696,96,10,12,,25
2697,97,10,12,,25
2698,98,10,12,,25
2699,99,10,12,,25
2700,0,10,13,,25
2701,1,10,13,,25
2702,2,10,13,,25
2703,3,10,13,,25
2704,4,10,13,,25
2705,5,10,13,,25
2706,6,10,13,,25
2707,7,10,13,,25
2708,8,10,13,,25
2709,9,10,13,,25
2710,10,10,13,,25
2711,11,10,13,,25
2712,12,10,13,,25
2713,13,10,13,,25
2714,14,10,13,,25
2715,15,10,13,,25
2716,16,10,13,,25
2717,17,10,13,,25
2718,18,10,13,,25
2719,19,10,13,,25
2720,20,10,13,,25
2721,21,10,13,,25
2722,22,10,13,,25
2723,23,10,13,,25
2724,24,10,13,,25
2725,25,10,13,,25
2726,26,10,13,,25
2727,27,10,13,,25
2728,28,10,13,,25
2729,29,10,13,,25
2730,30,10,13,,25
2731,31,10,13,,25
2732,32,10,13,,25
2733,33,10,13,,25
2734,34,10,13,,25
2735,35,10,13,,25
2736,36,10,13,,25
2737,37,10,13,,25
2738,38,10,13,,25
2739,39,10,13,,25
2740,40,10,13,,25
2741,41,10,13,,25
2742,42,10,13,,25
2743,43,10,13,,25
2744,44,10,13,,25
2745,45,10,13,,25
2746,46,10,13,,25
2747,47,10,13,,25
2748,48,10,13,,25
2749,49,10,13,,25
2750,50,10,13,,25
2751,51,10,13,,25
2752,52,10,13,,25
2753,53,10,13,,25
2754,54,10,13,,25
2755,55,10,13,,25
2756,56,10,13,,25
2757,57,10,13,,25
2758,58,10,13,,25
2759,59,10,13,,25
2760,60,10,13,,25
2761,61,10,13,,25
2762,62,10,13,,25
2763,63,10,13,,25
2764,64,10,13,,25
2765,65,10,13,,25
2766,66,10,13,,25
2767,67,10,13,,25
2768,68,10,13,,25
2769,69,10,13,,25
2770,70,10,13,,25
2771,71,10,13,,25
2772,72,10,13,,25
2773,73,10,13,,25
2774,74,10,13,,25
2775,75,10,13,,25
2776,76,10,13,,25
2777,77,10,13,,25
2778,78,10,13,,25
2779,79,10,13,,25
2780,80,10,13,,25
2781,81,10,13,,25
2782,82,10,13,,25
2783,83,10,13,,25
2784,84,10,13,,25
2785,85,10,13,,25
2786,86,10,13,,25
2787,87,10,13,,25
2788,88,10,13,,25
2789,89,10,13,,25
2790,90,10,13,,25
2791,91,10,13,,25
2792,92,10,13,,25
2793,93,10,13,,25
2794,94,10,13,,25
2795,95,10,13,,25
2796,96,10,13,,25
2797,97,10,13,,25
2798,98,10,13,,25
2799,99,10,13,,25
2800,0,10,14,,25
2801,1,10,14,,25
2802,2,10,14,,25
2803,3,10,14,,25
2804,4,10,14,,25
2805,5,10,14,,25
2806,6,10,14,,25
2807,7,10,14,,25
2808,8,10,14,,25
2809,9,10,14,,25
2810,10,10,14,,25
2811,11,10,14,,25
2812,12,10,14,,25
2813,13,10,14,,25
2814,14,10,14,,25
2815,15,10,14,,25
2816,16,10,14,,25
2817,17,10,14,,25
2818,18,10,14,,25
2819,19,10,14,,25
2820,20,10,14,,25
2821,21,10,14,,25
2822,22,10,14,,25
2823,23,10,14,,25
2824,24,10,14,,25
2825,25,10,14,,25
2826,26,10,14,,25
2827,27,10,14,,25
2828,28,10,14,,25
2829,29,10,14,,25
2830,30,10,14,,25
2831,31,10,14,,25
2832,32,10,14,,25
2833,33,10,14,,25
2834,34,10,14,,25
2835,35,10,14,,25
2836,36,10,14,,25
2837,37,10,14,,25
2838,38,10,14,,25
2839,39,10,14,,25
2840,40,10,14,,25
2841,41,10,14,,25
2842,42,10,14,,25
2843,43,10,14,,25
2844,44,10,14,,25
2845,45,10,14,,25
2846,46,10,14,,25
2847,47,10,14,,25
2848,48,10,14,,25
2849,49,10,14,,25
2850,50,10,14,,25
2851,51,10,14,,25
2852,52,10,14,,25
2853,53,10,14,,25
2854,54,10,14,,25
2855,55,10,14,,25
2856,56,10,14,,25
2857,57,10,14,,25
2858,58,10,14,,25
2859,59,10,14,,25
2860,60,10,14,,25
2861,61,10,14,,25
2862,62,10,14,,25
2863,63,10,14,,25
2864,64,10,14,,25
2865,65,10,14,,25
2866,66,10,14,,25
2867,67,10,14,,25
2868,68,10,14,,25
2869,69,10,14,,25
2870,70,10,14,,25
2871,71,10,14,,25
2872,72,10,14,,25
2873,73,10,14,,25
2874,74,10,14,,25
2875,75,10,14,,25
2876,76,10,14,,25
2877,77,10,14,,25
2878,78,10,14,,25
2879,79,10,14,,25
2880,80,10,14,,25
2881,81,10,14,,25
2882,82,10,14,,25
2883,83,10,14,,25
2884,84,10,14,,25
2885,85,10,14,,25
2886,86,10,14,,25
2887,87,10,14,,25
2888,88,10,14,,25
2889,89,10,14,,25
2890,90,10,14,,25
2891,91,10,14,,25
2892,92,10,14,,25
2893,93,10,14,,25
2894,94,10,14,,25
2895,95,10,14,,25
2896,96,10,14,,25
2897,97,10,14,,25
2898,98,10,14,,25
2899,99,10,14,,25
2900,0,10,15,,25
2901,1,10,15,,25
2902,2,10,15,,25
2903,3,10,15,,25
2904,4,10,15,,25
2905,5,10,15,,25
2906,6,10,15,,25
2907,7,10,15,,25
2908,8,10,15,,25
2909,9,10,15,,25
2910,10,10,15,,25
2911,11,10,15,,25
2912,12,10,15,,25
2913,13,10,15,,25
2914,14,10,15,,25
2915,15,10,15,,25
2916,16,10,15,,25
2917,17,10,15,,25
2918,18,10,15,,25
2919,19,10,15,,25
2920,20,10,15,,25
2921,21,10,15,,25
2922,22,10,15,,25
2923,23,10,15,,25
2924,24,10,15,,25
2925,25,10,15,,25
2926,26,10,15,,25
2927,27,10,15,,25
2928,28,10,15,,25
2929,29,10,15,,25
2930,30,10,15,,25
2931,31,10,15,,25
2932,32,10,15,,25
2933,33,10,15,,25
2934,34,10,15,,25
2935,35,10,15,,25
2936,36,10,15,,25
2937,37,10,15,,25
2938,38,10,15,,25
2939,39,10,15,,25
2940,40,10,15,,25
2941,41,10,15,,25
2942,42,10,15,,25
2943,43,10,15,,25
2944,44,10,15,,25
2945,45,10,15,,25
2946,46,10,15,,25
2947,47,10,15,,25
2948,48,10,15,,25
2949,49,10,15,,25
2950,50,10,15,,25
2951,51,10,15,,25
2952,52,10,15,,25
2953,53,10,15,,25
2954,54,10,15,,25
2955,55,10,15,,25
2956,56,10,15,,25
2957,57,10,15,,25
2958,58,10,15,,25
2959,59,10,15,,25
2960,60,10,15,,25
2961,61,10,15,,25
2962,62,10,15,,25
2963,63,10,15,,25
2964,64,10,15,,25
2965,65,10,15,,25
2966,66,10,15,,25
2967,67,10,15,,25
2968,68,10,15,,25
2969,69,10,15,,25
2970,70,10,15,,25
2971,71,10,15,,25
2972,72,10,15,,25
2973,73,10,15,,25
2974,74,10,15,,25
2975,75,10,15,,25
2976,76,10,15,,25
2977,77,10,15,,25
2978,78,10,15,,25
2979,79,10,15,,25
2980,80,10,15,,25
2981,81,10,15,,25
2982,82,10,15,,25
2983,83,10,15,,25
2984,84,10,15,,25
2985,85,10,15,,25
2986,86,10,15,,25
2987,87,10,15,,25
2988,88,10,15,,25
2989,89,10,15,,25
2990,90,10,15,,25
2991,91,10,15,,25
2992,92,10,15,,25
2993,93,10,15,,25
2994,94,10,15,,25
2995,95,10,15,,25
2996,96,10,15,,25
2997,97,10,15,,25
2998,98,10,15,,25
2999,99,10,15,,25
3000,0,15,1,0.7288381196520196,17
3001,1,15,1,0.8227894916579954,17
3002,2,15,1,0.7702651980457286,17
3003,3,15,1,0.6373742560499416,17
3004,4,15,1,0.9612430640086593,17
3005,5,15,1,0.9220989412763656,17
3006,6,15,1,0.8324888164884776,17
3007,7,15,1,0.9590655621947863,17
3008,8,15,1,0.9460916561906246,17
3009,9,15,1,0.9594613680676012,17
3010,10,15,1,0.9580868269724943,17
3011,11,15,1,0.9765243353825243,17
3012,12,15,1,0.7305060970100083,17
3013,13,15,1,0.8938716359830928,17
3014,14,15,1,0.8155391850713022,17
3015,15,15,1,0.8306458515126928,17
3016,16,15,1,0.9290288629558001,17
3017,17,15,1,0.9069674210969002,17
3018,18,15,1,0.9721666725528905,17
3019,19,15,1,0.9746213529372445,17
3020,20,15,1,0.9649957442375146,17
3021,21,15,1,0.751031118870963,17
3022,22,15,1,0.9322830368251498,17
3023,23,15,1,0.9021239641034845,17
3024,24,15,1,0.7571685266854988,17
3025,25,15,1,0.8976273414736841,17
3026,26,15,1,0.6050447763017186,17
3027,27,15,1,0.8455835391953528,17
3028,28,15,1,0.9590266162782933,17
3029,29,15,1,0.8851707181939976,17
3030,30,15,1,0.7452709084567274,17
3031,31,15,1,0.9212298033203298,17
3032,32,15,1,0.7024549466579775,17
3033,33,15,1,0.9668919450350778,17
3034,34,15,1,0.9004015572554889,17
3035,35,15,1,0.708910149827742,17
3036,36,15,1,0.9673916147005561,17
3037,37,15,1,0.7408624841402277,17
3038,38,15,1,0.9243438257408662,17
3039,39,15,1,0.8968152841645974,17
3040,40,15,1,0.9002979437537768,17
3041,41,15,1,0.949213371130853,17
3042,42,15,1,0.9623646383755511,17
3043,43,15,1,0.967618116621327,17
3044,44,15,1,0.9189718701412286,17
3045,45,15,1,0.7596117355124636,17
3046,46,15,1,0.9698128620829031,17
3047,47,15,1,0.9397080753726476,17
3048,48,15,1,0.7820872569447491,17
3049,49,15,1,0.7122621594019583,17
3050,50,15,1,0.854066247481256,17
3051,51,15,1,0.984682941379719,17
3052,52,15,1,0.9427636206706733,17
3053,53,15,1,0.8886052933573696,17
3054,54,15,1,0.7414670708386968,17
3055,55,15,1,0.7012232412223045,17
3056,56,15,1,0.9405458439760193,17
3057,57,15,1,0.6724381988369341,17
3058,58,15,1,0.9365374690948923,17
3059,59,15,1,0.753786494822298,17
3060,60,15,1,0.9169269275196693,17
3061,61,15,1,0.9823688096423868,17
3062,62,15,1,0.6788012598116923,17
3063,63,15,1,0.9191013651551567,17
3064,64,15,1,0.9409963798158031,17
3065,65,15,1,0.8204764227552054,17
3066,66,15,1,0.9327215098909412,17
3067,67,15,1,0.9464338104776505,17
3068,68,15,1,0.9699336699432152,17
3069,69,15,1,0.7821807741493495,17
3070,70,15,1,0.9593457012946461,17
3071,71,15,1,0.8417143779813128,17
3072,72,15,1,0.5353091927087635,17
3073,73,15,1,0.7042041225076949,17
3074,74,15,1,0.9594806414932704,17
3075,75,15,1,0.9205018519594667,17
3076,76,15,1,0.858624024973707,17
3077,77,15,1,0.8703543092730471,17
3078,78,15,1,0.9339483773235556,17
3079,79,15,1,0.9132533609472666,17
3080,80,15,1,0.9722975555576269,17
3081,81,15,1,0.9430204546845553,17
3082,82,15,1,0.8721301284555802,17
3083,83,15,1,0.9505379574095695,17
3084,84,15,1,0.8702485710277467,17
3085,85,15,1,0.9428015796886117,17
3086,86,15,1,0.8909147580195468,17
3087,87,15,1,0.8976311769582466,17
3088,88,15,1,0.7907858224786777,17
3089,89,15,1,0.7776649845730481,17
3090,90,15,1,0.9670640940673609,17
3091,91,15,1,0.8329403849018366,17
3092,92,15,1,0.9311178670405232,17
3093,93,15,1,0.7947623662145787,17
3094,94,15,1,0.7717688007545562,17
3095,95,15,1,0.9712676330897503,17
3096,96,15,1,0.7801180345708589,17
3097,97,15,1,0.5650710578293942,17
3098,98,15,1,0.9507303600535721,17
3099,99,15,1,0.6202257526746194,17
3100,0,15,2,0.9187455822210169,17
3101,1,15,2,0.9588986566025712,17
3102,2,15,2,0.8971733281804415,17
3103,3,15,2,0.9547381745082777,17
3104,4,15,2,0.9334268480245156,17
3105,5,15,2,0.964751395804266,17
3106,6,15,2,0.9317954108591003,17
3107,7,15,2,0.9368869619923799,17
3108,8,15,2,0.9675512661421874,17
3109,9,15,2,0.9012283897691978,17
3110,10,15,2,0.9549424742243625,17
3111,11,15,2,0.896304832298526,17
3112,12,15,2,0.9382244097031638,17
3113,13,15,2,0.9756306063697238,17
3114,14,15,2,0.9747893042670389,17
3115,15,15,2,0.9447036088635098,17
3116,16,15,2,0.9289303553781129,17
3117,17,15,2,0.9545201028553546,17
3118,18,15,2,0.9669906312606275,17
3119,19,15,2,0.9397395888957196,17
3120,20,15,2,0.9795973391446243,17
3121,21,15,2,0.9735934731493542,17
3122,22,15,2,0.8916149868351954,17
3123,23,15,2,0.9365739859802119,17
3124,24,15,2,0.9763829081910003,17
3125,25,15,2,0.9842270402046822,17
3126,26,15,2,0.9480314380173038,17
3127,27,15,2,0.9404792929847422,17
3128,28,15,2,0.9276951488335482,17
3129,29,15,2,0.970050465458522,17
3130,30,15,2,0.8343353114998779,17
3131,31,15,2,0.939351431641806,17
3132,32,15,2,0.9226470591756828,17
3133,33,15,2,0.9790185415754109,17
3134,34,15,2,0.9292258598256518,17
3135,35,15,2,0.9666234816811702,17
3136,36,15,2,0.9528774370451888,17
3137,37,15,2,0.9863699906067568,17
3138,38,15,2,0.983548866460929,17
3139,39,15,2,0.9717575952968727,17
3140,40,15,2,0.9328591054024921,17
3141,41,15,2,0.9648782120843047,17
3142,42,15,2,0.9446169608523829,17
3143,43,15,2,0.9696080611348193,17
3144,44,15,2,0.9495095246976044,17
3145,45,15,2,0.9624598855999319,17
3146,46,15,2,0.9107223784584494,17
3147,47,15,2,0.9018302842840403,17
3148,48,15,2,0.8671688052164674,17
3149,49,15,2,0.9590174380070362,17
3150,50,15,2,0.964996944547853,17
3151,51,15,2,0.9193193069886266,17
3152,52,15,2,0.9323158474687264,17
3153,53,15,2,0.8957177453767887,17
3154,54,15,2,0.8721384349837775,17
3155,55,15,2,0.8858728128520578,17
3156,56,15,2,0.976833027056407,17
3157,57,15,2,0.8891742468334555,17
3158,58,15,2,0.8918974330889194,17
3159,59,15,2,0.9495520221086267,17
3160,60,15,2,0.9587131773376232,17
3161,61,15,2,0.97164131457723,17
3162,62,15,2,0.9047405571172293,17
3163,63,15,2,0.8679408840936695,17
3164,64,15,2,0.900219475667601,17
3165,65,15,2,0.9443242478175666,17
3166,66,15,2,0.9575630598802539,17
3167,67,15,2,0.9804555050353887,17
3168,68,15,2,0.7767365937335419,17
3169,69,15,2,0.9338240091734015,17
3170,70,15,2,0.9770342600399882,17
3171,71,15,2,0.9255182253513906,17
3172,72,15,2,0.9475703136950228,17
3173,73,15,2,0.96444373112858,17
3174,74,15,2,0.9689195971137465,17
3175,75,15,2,0.9399391328157607,17
3176,76,15,2,0.9309616992804884,17
3177,77,15,2,0.9620435769103339,17
3178,78,15,2,0.9466305490953485,17
3179,79,15,2,0.9154447967474421,17
3180,80,15,2,0.9149384431946489,17
3181,81,15,2,0.9443705000028634,17
3182,82,15,2,0.9617467268643674,17
3183,83,15,2,0.9483524889530847,17
3184,84,15,2,0.81421839103806,17
3185,85,15,2,0.9498309872094528,17
3186,86,15,2,0.9866069152057105,17
3187,87,15,2,0.8788355336919348,17
3188,88,15,2,0.9131903055805323,17
3189,89,15,2,0.8963044196795817,17
3190,90,15,2,0.9461335088337921,17
3191,91,15,2,0.9251984398197658,17
3192,92,15,2,0.9771788569490975,17
3193,93,15,2,0.9438959888887981,17
3194,94,15,2,0.9447774606973149,17
3195,95,15,2,0.9854115703053513,17
3196,96,15,2,0.9787877501001343,17
3197,97,15,2,0.9012246172337963,17
3198,98,15,2,0.939702865362464,17
3199,99,15,2,0.9523540653447077,17
3200,0,15,3,0.9790884476869302,17
3201,1,15,3,0.9664511812706752,17
3202,2,15,3,0.9835518947956965,17
3203,3,15,3,0.9705762465840136,17
3204,4,15,3,0.9806406404403989,17
3205,5,15,3,0.945026780454443,17
3206,6,15,3,0.9848727448415798,17
3207,7,15,3,0.9459590348610327,17
3208,8,15,3,0.9914904358226435,17
3209,9,15,3,0.9749389982378933,17
3210,10,15,3,0.9801034639125077,17
3211,11,15,3,0.9843378736089755,17
3212,12,15,3,0.9527936157586372,17
3213,13,15,3,0.9783564331660423,17
3214,14,15,3,0.9777621556641896,17
3215,15,15,3,0.9884980258233239,17
3216,16,15,3,0.9852648094967655,17
3217,17,15,3,0.9816835305059528,17
3218,18,15,3,0.9775938644169572,17
3219,19,15,3,0.9649938826446075,17
3220,20,15,3,0.9866448506382036,17
3221,21,15,3,0.98158661779801,17
3222,22,15,3,0.9886533885079429,17
3223,23,15,3,0.9744407797160145,17
3224,24,15,3,0.9795819115210302,17
3225,25,15,3,0.9922146901866872,17
3226,26,15,3,0.9768130327622153,17
3227,27,15,3,0.9908735884934228,17
3228,28,15,3,0.92892735120254,17
3229,29,15,3,0.9895588589814436,17
3230,30,15,3,0.812791031364721,17
3231,31,15,3,0.9915049251986179,17
3232,32,15,3,0.9815225998238696,17
3233,33,15,3,0.9808273116116515,17
3234,34,15,3,0.9708628917205521,17
3235,35,15,3,0.9808355319865482,17
3236,36,15,3,0.9722255725892253,17
3237,37,15,3,0.9634193185164374,17
3238,38,15,3,0.9823090914484383,17
3239,39,15,3,0.9774543208917432,17
3240,40,15,3,0.9831421110603645,17
3241,41,15,3,0.976728036379503,17
3242,42,15,3,0.9851548438482572,17
3243,43,15,3,0.9821794023241082,17
3244,44,15,3,0.9572629794453915,17
3245,45,15,3,0.9828628383639065,17
3246,46,15,3,0.9632582373351528,17
3247,47,15,3,0.9804159986433753,17
3248,48,15,3,0.9784755136408768,17
3249,49,15,3,0.989452105063998,17
3250,50,15,3,0.9741398496194839,17
3251,51,15,3,0.9699478912060974,17
3252,52,15,3,0.9423788066271187,17
3253,53,15,3,0.8416844114988489,17
3254,54,15,3,0.9693457614776009,17
3255,55,15,3,0.9672982237216325,17
3256,56,15,3,0.9830113876935296,17
3257,57,15,3,0.9417831931629105,17
3258,58,15,3,0.9524422533967374,17
3259,59,15,3,0.9670670780434216,17
3260,60,15,3,0.9856042090368125,17
3261,61,15,3,0.9616608847832832,17
3262,62,15,3,0.9951003191010431,17
3263,63,15,3,0.9890118103814348,17
3264,64,15,3,0.9893310748352867,17
3265,65,15,3,0.9848643898018542,17
3266,66,15,3,0.9901059653435434,17
3267,67,15,3,0.9644883887501163,17
3268,68,15,3,0.9463522207120222,17
3269,69,15,3,0.9677592235278281,17
3270,70,15,3,0.9690427164919171,17
3271,71,15,3,0.9761479541365452,17
3272,72,15,3,0.9758220345384084,17
3273,73,15,3,0.982409595769058,17
3274,74,15,3,0.9749911680040522,17
3275,75,15,3,0.98427306307477,17
3276,76,15,3,0.9841058206376397,17
3277,77,15,3,0.9770472824997497,17
3278,78,15,3,0.9460559934642311,17
3279,79,15,3,0.966995709601575,17
3280,80,15,3,0.9845669554624934,17
3281,81,15,3,0.978716565449972,17
3282,82,15,3,0.9705738097897,17
3283,83,15,3,0.9900534148971991,17
3284,84,15,3,0.9940443480564025,17
3285,85,15,3,0.968970207255987,17
3286,86,15,3,0.9727107446139311,17
3287,87,15,3,0.9811445914972903,17
3288,88,15,3,0.9659375305935086,17
3289,89,15,3,0.9879566149425225,17
3290,90,15,3,0.9731108802911799,17
3291,91,15,3,0.9768934031337146,17
3292,92,15,3,0.96911862665833,17
3293,93,15,3,0.9793890204752751,17
3294,94,15,3,0.9505980331776673,17
3295,95,15,3,0.9844211610960696,17
3296,96,15,3,0.9768087958036847,17
3297,97,15,3,0.9844702875187153,17
3298,98,15,3,0.9843691239344403,17
3299,99,15,3,0.9404712982690782,17
3300,0,15,4,0.9817779894810553,17
3301,1,15,4,0.9778242623218923,17
3302,2,15,4,0.9763012763922861,17
3303,3,15,4,0.9835152256397502,17
3304,4,15,4,0.9863653017414826,17
3305,5,15,4,0.9864924627621486,17
3306,6,15,4,0.9782949029953711,17
3307,7,15,4,0.986369929577335,17
3308,8,15,4,0.9693225369666558,17
3309,9,15,4,0.9860679695542546,17
3310,10,15,4,0.9831826336413009,17
3311,11,15,4,0.9896634762981427,17
3312,12,15,4,0.9933726816005334,17
3313,13,15,4,0.9882352537500501,17
3314,14,15,4,0.9822623259654216,17
3315,15,15,4,0.9571094007293084,17
3316,16,15,4,0.9855286284587154,17
3317,17,15,4,0.9823864376071522,17
3318,18,15,4,0.9730274400802637,17
3319,19,15,4,0.9344938597565414,17
3320,20,15,4,0.9843268625182936,17
3321,21,15,4,0.9882510186690118,17
3322,22,15,4,0.9848153908643772,17
3323,23,15,4,0.9897878637629661,17
3324,24,15,4,0.9897909298057965,17
3325,25,15,4,0.9814048047985225,17
3326,26,15,4,0.99195145526372,17
3327,27,15,4,0.9425458446280454,17
3328,28,15,4,0.9724695143489327,17
3329,29,15,4,0.982271856009882,17
3330,30,15,4,0.9852879388121584,17
3331,31,15,4,0.9730390849253452,17
3332,32,15,4,0.9882397094552866,17
3333,33,15,4,0.982861078834495,17
3334,34,15,4,0.9714218332872162,17
3335,35,15,4,0.9801283889952632,17
3336,36,15,4,0.9908351069312271,17
3337,37,15,4,0.9864762770045967,17
3338,38,15,4,0.9889622315121208,17
3339,39,15,4,0.9906431940454461,17
3340,40,15,4,0.9815063877816845,17
3341,41,15,4,0.9759763568261967,17
3342,42,15,4,0.938694063480576,17
3343,43,15,4,0.9808598364584987,17
3344,44,15,4,0.9840074024421834,17
3345,45,15,4,0.9570748626036878,17
3346,46,15,4,0.9892222026055254,17
3347,47,15,4,0.9903104130539836,17
3348,48,15,4,0.9811557527492025,17
3349,49,15,4,0.9824714244956052,17
3350,50,15,4,0.9905988781032975,17
3351,51,15,4,0.9878170806731307,17
3352,52,15,4,0.9738540071088375,17
3353,53,15,4,0.9378217722437222,17
3354,54,15,4,0.9914993370798432,17
3355,55,15,4,0.9220569565615586,17
3356,56,15,4,0.9905511347122496,17
3357,57,15,4,0.9914542614860604,17
3358,58,15,4,0.9904255423426155,17
3359,59,15,4,0.9917197728856914,17
3360,60,15,4,0.9939453638553722,17
3361,61,15,4,0.9883909101268997,17
3362,62,15,4,0.9828427509909292,17
3363,63,15,4,0.9917201754209839,17
3364,64,15,4,0.9902486728169947,17
3365,65,15,4,0.9787857829310299,17
3366,66,15,4,0.9467719432744585,17
3367,67,15,4,0.9886309533835871,17
3368,68,15,4,0.9827920656627832,17
3369,69,15,4,0.9846454349880661,17
3370,70,15,4,0.9868059753556334,17
3371,71,15,4,0.9874999367950281,17
3372,72,15,4,0.9891890284962342,17
3373,73,15,4,0.9963520930021083,17
3374,74,15,4,0.9724976837636787,17
3375,75,15,4,0.9863665405925026,17
3376,76,15,4,0.9867201882412658,17
3377,77,15,4,0.9795949378847738,17
3378,78,15,4,0.9688906659350329,17
3379,79,15,4,0.992530367644099,17
3380,80,15,4,0.9698778407150135,17
3381,81,15,4,0.9791435279475607,17
3382,82,15,4,0.9767140095137615,17
3383,83,15,4,0.9634368987347748,17
3384,84,15,4,0.9691240369637931,17
3385,85,15,4,0.9867540393429048,17
3386,86,15,4,0.96478435012473,17
3387,87,15,4,0.9718383540191653,17
3388,88,15,4,0.985252206088011,17
3389,89,15,4,0.987305666530988,17
3390,90,15,4,0.9801467135929964,17
3391,91,15,4,0.9908093940422208,17
3392,92,15,4,0.9806804484312233,17
3393,93,15,4,0.9882150003137885,17
3394,94,15,4,0.9865956210066521,17
3395,95,15,4,0.9873246369699126,17
3396,96,15,4,0.9857722692641435,17
3397,97,15,4,0.9567860419547851,17
3398,98,15,4,0.9887899473807694,17
3399,99,15,4,0.9674846525368821,17
3400,0,15,5,0.9877179149967965,17
3401,1,15,5,0.9431192697867026,17
3402,2,15,5,0.9794094175460588,17
3403,3,15,5,0.9855353899397623,17
3404,4,15,5,0.9898855883599896,17
3405,5,15,5,0.9912999698996822,17
3406,6,15,5,0.9923487384790461,17
3407,7,15,5,0.9886025114056977,17
3408,8,15,5,0.9842468969525099,17
3409,9,15,5,0.9948236229370845,17
3410,10,15,5,0.9926343757348207,17
3411,11,15,5,0.9862935164303133,17
3412,12,15,5,0.9901520561914462,17
3413,13,15,5,0.9737097541552534,17
3414,14,15,5,0.9859412571494652,17
3415,15,15,5,0.9904354669463865,17
3416,16,15,5,0.9832202266316973,17
3417,17,15,5,0.9868616016977815,17
3418,18,15,5,0.9857628082743822,17
3419,19,15,5,0.9843486075045931,17
3420,20,15,5,0.981533328003458,17
3421,21,15,5,0.9870594085380006,17
3422,22,15,5,0.9902037608047792,17
3423,23,15,5,0.986942221430033,17
3424,24,15,5,0.9868227139493061,17
3425,25,15,5,0.9883570052568382,17
3426,26,15,5,0.977342749105974,17
3427,27,15,5,0.9905618210416265,17
3428,28,15,5,0.9861364884396812,17
3429,29,15,5,0.9886340065193433,17
3430,30,15,5,0.9940008965808687,17
3431,31,15,5,0.9897916412968389,17
3432,32,15,5,0.9925537126751003,17
3433,33,15,5,0.9847754422566802,17
3434,34,15,5,0.9874691572789097,17
3435,35,15,5,0.988502367483824,17
3436,36,15,5,0.9907174509527026,17
3437,37,15,5,0.9887101389710431,17
3438,38,15,5,0.9722166753822398,17
3439,39,15,5,0.9899291932217662,17
3440,40,15,5,0.9827911944988476,17
3441,41,15,5,0.9932419854618092,17
3442,42,15,5,0.9675275691424398,17
3443,43,15,5,0.9902516647700367,17
3444,44,15,5,0.9721182126310752,17
3445,45,15,5,0.9757006481046556,17
3446,46,15,5,0.9890143248706711,17
3447,47,15,5,0.9882254763574706,17
3448,48,15,5,0.9879498862602313,17
3449,49,15,5,0.9871655199575379,17
3450,50,15,5,0.9851899537591404,17
