,Fragment,class,count,msum,n_pcr,perc,mut_sum,mut_avg,tot_mut,perc_mutations,pcr_set,More_than_4,More_than_9,n,>4,>9,nclones_pcr,nclones,nclones_bp
165,F43,GOOD,17588,25109,3,70.04659683778725,373,20.72222222222222,378.0,98.67724867724868,5,373,373,374,99.73262032085562,99.73262032085562,7500.0,22500.0,441
166,F13,GOOD,8359,10722,4,77.96120126842007,518,20.72,525.0,98.66666666666669,5,510,436,521,97.88867562380038,83.6852207293666,5000.0,20000.0,267
167,F43,GOOD,19862,31652,4,62.75116896246683,373,20.72222222222222,378.0,98.67724867724868,5,373,373,374,99.73262032085562,99.73262032085562,7500.0,30000.0,588
168,F13,GOOD,10497,13782,5,76.16456247279059,518,20.72,525.0,98.66666666666669,5,515,481,523,98.47036328871891,91.96940726577438,5000.0,25000.0,333
169,F43,GOOD,21395,38175,5,56.04453176162409,373,20.72222222222222,378.0,98.67724867724868,5,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
170,F13,GOOD,15751,22106,6,71.25214873789922,518,20.72,525.0,98.66666666666669,5,519,515,524,99.04580152671755,98.2824427480916,5000.0,30000.0,400
171,F43,GOOD,21823,41784,6,52.228125598315145,373,20.72222222222222,378.0,98.67724867724868,5,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
172,F13,GOOD,19447,29162,7,66.68609834716412,518,20.72,525.0,98.66666666666669,5,523,519,524,99.80916030534353,99.04580152671755,5000.0,35000.0,467
173,F43,GOOD,21801,44831,7,48.62929669202114,373,20.72222222222222,378.0,98.67724867724868,5,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
174,F13,GOOD,20811,31897,8,65.24438034924914,518,20.72,525.0,98.66666666666669,5,523,520,524,99.80916030534353,99.23664122137404,5000.0,40000.0,533
175,F43,GOOD,21512,48566,8,44.29436231108183,373,20.72222222222222,378.0,98.67724867724868,5,373,373,376,99.20212765957449,99.20212765957449,7500.0,60000.0,1176
176,F13,GOOD,21417,33425,9,64.074794315632,518,20.72,525.0,98.66666666666669,5,523,520,524,99.80916030534353,99.23664122137404,5000.0,45000.0,600
177,F43,GOOD,20943,51858,9,40.38528288788615,373,20.72222222222222,378.0,98.67724867724868,5,373,373,376,99.20212765957449,99.20212765957449,7500.0,67500.0,1324
178,F13,GOOD,22327,35580,10,62.75154581225407,518,20.72,525.0,98.66666666666669,5,523,520,524,99.80916030534353,99.23664122137404,5000.0,50000.0,667
179,F43,GOOD,19832,55172,10,35.94576959327195,373,20.72222222222222,378.0,98.67724867724868,5,373,373,376,99.20212765957449,99.20212765957449,7500.0,75000.0,1471
180,F13,GOOD,22325,35580,11,62.74592467678472,518,20.72,525.0,98.66666666666669,5,523,520,524,99.80916030534353,99.23664122137404,5000.0,55000.0,733
181,F43,GOOD,19012,56755,11,33.49837018764866,373,20.72222222222222,378.0,98.67724867724868,5,374,373,376,99.46808510638296,99.20212765957449,7500.0,82500.0,1618
182,F13,GOOD,24046,40122,12,59.93220676935347,518,20.72,525.0,98.66666666666669,5,523,522,524,99.80916030534353,99.61832061068702,5000.0,60000.0,800
183,F43,GOOD,18361,57995,12,31.659625829812917,373,20.72222222222222,378.0,98.67724867724868,5,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
184,F13,GOOD,24492,41439,13,59.10374285093752,518,20.72,525.0,98.66666666666669,5,524,522,524,100.0,99.61832061068702,5000.0,65000.0,867
185,F43,GOOD,17590,59404,13,29.610800619486906,373,20.72222222222222,378.0,98.67724867724868,5,374,373,377,99.20424403183024,98.93899204244032,7500.0,97500.0,1912
186,F13,GOOD,24492,41440,14,59.102316602316606,518,20.72,525.0,98.66666666666669,5,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
187,F43,GOOD,17129,60082,14,28.50937052694651,373,20.72222222222222,378.0,98.67724867724868,5,374,373,377,99.20424403183024,98.93899204244032,7500.0,105000.0,2059
188,F13,GOOD,24908,43002,15,57.922887307567095,518,20.72,525.0,98.66666666666669,5,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
189,F43,GOOD,16215,61397,15,26.410085183315147,373,20.72222222222222,378.0,98.67724867724868,5,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
190,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,5,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
191,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,5,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
192,F13,GOOD,3356,4167,1,80.53755699544037,510,20.4,525.0,97.14285714285714,6,364,168,512,71.09375,32.8125,5000.0,5000.0,67
193,F43,GOOD,9474,11611,1,81.59503918697787,373,20.72222222222222,378.0,98.67724867724868,6,371,337,373,99.46380697050938,90.3485254691689,7500.0,7500.0,147
194,F13,GOOD,3358,4169,2,80.54689373950588,510,20.4,525.0,97.14285714285714,6,365,168,512,71.2890625,32.8125,5000.0,10000.0,133
195,F43,GOOD,15220,20543,2,74.0884972983498,373,20.72222222222222,378.0,98.67724867724868,6,373,372,374,99.73262032085562,99.46524064171123,7500.0,15000.0,294
196,F13,GOOD,5910,7509,3,78.7055533359968,518,20.72,525.0,98.66666666666669,6,478,340,523,91.39579349904398,65.00956022944551,5000.0,15000.0,200
197,F43,GOOD,19259,29449,3,65.39780637712656,373,20.72222222222222,378.0,98.67724867724868,6,373,373,376,99.20212765957449,99.20212765957449,7500.0,22500.0,441
198,F13,GOOD,9077,11856,4,76.56039136302294,518,20.72,525.0,98.66666666666669,6,513,449,524,97.90076335877863,85.68702290076335,5000.0,20000.0,267
199,F43,GOOD,20546,33896,4,60.61482180788293,373,20.72222222222222,378.0,98.67724867724868,6,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
200,F13,GOOD,9077,11859,5,76.5410236950839,518,20.72,525.0,98.66666666666669,6,513,449,524,97.90076335877863,85.68702290076335,5000.0,25000.0,333
201,F43,GOOD,21197,37730,5,56.18075801749272,373,20.72222222222222,378.0,98.67724867724868,6,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
202,F13,GOOD,15690,22186,6,70.72027404669612,518,20.72,525.0,98.66666666666669,6,521,517,524,99.42748091603052,98.66412213740458,5000.0,30000.0,400
203,F43,GOOD,21641,41569,6,52.06042964709279,373,20.72222222222222,378.0,98.67724867724868,6,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
204,F13,GOOD,16735,24136,7,69.33626118660922,518,20.72,525.0,98.66666666666669,6,522,518,524,99.61832061068702,98.85496183206108,5000.0,35000.0,467
205,F43,GOOD,21588,46742,7,46.185443498352655,373,20.72222222222222,378.0,98.67724867724868,6,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
206,F13,GOOD,18614,27508,8,67.66758761087684,518,20.72,525.0,98.66666666666669,6,523,518,524,99.80916030534353,98.85496183206108,5000.0,40000.0,533
207,F43,GOOD,21571,47310,8,45.59501162544917,373,20.72222222222222,378.0,98.67724867724868,6,373,373,376,99.20212765957449,99.20212765957449,7500.0,60000.0,1176
208,F13,GOOD,19712,29663,9,66.45315713178033,518,20.72,525.0,98.66666666666669,6,523,518,524,99.80916030534353,98.85496183206108,5000.0,45000.0,600
209,F43,GOOD,20849,51473,9,40.5047306354788,373,20.72222222222222,378.0,98.67724867724868,6,373,373,376,99.20212765957449,99.20212765957449,7500.0,67500.0,1324
210,F13,GOOD,20715,31923,10,64.89051780847664,518,20.72,525.0,98.66666666666669,6,524,520,524,100.0,99.23664122137404,5000.0,50000.0,667
211,F43,GOOD,20063,53778,10,37.30707724348247,373,20.72222222222222,378.0,98.67724867724868,6,375,373,376,99.7340425531915,99.20212765957449,7500.0,75000.0,1471
212,F13,GOOD,20715,31923,11,64.89051780847664,518,20.72,525.0,98.66666666666669,6,524,520,524,100.0,99.23664122137404,5000.0,55000.0,733
213,F43,GOOD,19535,54977,11,35.53304108991033,373,20.72222222222222,378.0,98.67724867724868,6,375,373,376,99.7340425531915,99.20212765957449,7500.0,82500.0,1618
214,F13,GOOD,22656,36603,12,61.89656585525777,518,20.72,525.0,98.66666666666669,6,524,521,524,100.0,99.42748091603052,5000.0,60000.0,800
215,F43,GOOD,18997,56448,12,33.653982426303855,373,20.72222222222222,378.0,98.67724867724868,6,375,373,376,99.7340425531915,99.20212765957449,7500.0,90000.0,1765
216,F13,GOOD,24172,40805,13,59.237838500183805,518,20.72,525.0,98.66666666666669,6,524,522,524,100.0,99.61832061068702,5000.0,65000.0,867
217,F43,GOOD,18315,57704,13,31.73956744766394,373,20.72222222222222,378.0,98.67724867724868,6,375,373,377,99.46949602122017,98.93899204244032,7500.0,97500.0,1912
218,F13,GOOD,24942,42947,14,58.07623349710108,518,20.72,525.0,98.66666666666669,6,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
219,F43,GOOD,17616,59161,14,29.776372948395057,373,20.72222222222222,378.0,98.67724867724868,6,375,373,377,99.46949602122017,98.93899204244032,7500.0,105000.0,2059
220,F13,GOOD,25221,43889,15,57.465424138166746,518,20.72,525.0,98.66666666666669,6,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
221,F43,GOOD,16650,60720,15,27.420948616600796,373,20.72222222222222,378.0,98.67724867724868,6,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
222,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,6,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
223,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,6,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
224,F13,GOOD,3378,4183,1,80.75543868037293,507,20.28,525.0,96.57142857142856,7,354,159,510,69.41176470588235,31.176470588235293,5000.0,5000.0,67
225,F43,GOOD,13185,17157,1,76.84909949291834,373,20.72222222222222,378.0,98.67724867724868,7,373,369,374,99.73262032085562,98.66310160427808,7500.0,7500.0,147
226,F13,GOOD,6451,8134,2,79.30907302680109,517,20.68,525.0,98.47619047619048,7,494,350,521,94.8176583493282,67.17850287907869,5000.0,10000.0,133
227,F43,GOOD,17482,25259,2,69.2109743061879,373,20.72222222222222,378.0,98.67724867724868,7,373,373,375,99.46666666666668,99.46666666666668,7500.0,15000.0,294
228,F13,GOOD,9670,12523,3,77.21791902898666,517,20.68,525.0,98.47619047619048,7,512,471,522,98.08429118773944,90.22988505747126,5000.0,15000.0,200
229,F43,GOOD,19604,30412,3,64.46139681704591,373,20.72222222222222,378.0,98.67724867724868,7,373,373,376,99.20212765957449,99.20212765957449,7500.0,22500.0,441
230,F13,GOOD,9672,12526,4,77.21539198467188,517,20.68,525.0,98.47619047619048,7,512,471,522,98.08429118773944,90.22988505747126,5000.0,20000.0,267
231,F43,GOOD,20611,34389,4,59.9348628922039,373,20.72222222222222,378.0,98.67724867724868,7,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
232,F13,GOOD,11582,15319,5,75.60545727527906,518,20.72,525.0,98.66666666666669,7,515,496,523,98.47036328871891,94.83747609942638,5000.0,25000.0,333
233,F43,GOOD,21618,41480,5,52.11668273866924,373,20.72222222222222,378.0,98.67724867724868,7,373,373,376,99.20212765957449,99.20212765957449,7500.0,37500.0,735
234,F13,GOOD,16596,23504,6,70.60925799863853,518,20.72,525.0,98.66666666666669,7,520,513,523,99.4263862332696,98.08795411089864,5000.0,30000.0,400
235,F43,GOOD,21595,44559,6,48.46383446666218,373,20.72222222222222,378.0,98.67724867724868,7,373,373,376,99.20212765957449,99.20212765957449,7500.0,45000.0,882
236,F13,GOOD,17500,25106,7,69.70445311877639,518,20.72,525.0,98.66666666666669,7,520,516,523,99.4263862332696,98.66156787762908,5000.0,35000.0,467
237,F43,GOOD,21353,48480,7,44.04496699669967,373,20.72222222222222,378.0,98.67724867724868,7,373,373,376,99.20212765957449,99.20212765957449,7500.0,52500.0,1029
238,F13,GOOD,18892,27846,8,67.84457372692667,518,20.72,525.0,98.66666666666669,7,522,517,523,99.80879541108987,98.8527724665392,5000.0,40000.0,533
239,F43,GOOD,20739,50813,8,40.81435853029736,373,20.72222222222222,378.0,98.67724867724868,7,373,373,376,99.20212765957449,99.20212765957449,7500.0,60000.0,1176
240,F13,GOOD,21379,33060,9,64.66727162734422,518,20.72,525.0,98.66666666666669,7,522,518,524,99.61832061068702,98.85496183206108,5000.0,45000.0,600
241,F43,GOOD,20296,52771,9,38.46051808758598,373,20.72222222222222,378.0,98.67724867724868,7,374,373,377,99.20424403183024,98.93899204244032,7500.0,67500.0,1324
242,F13,GOOD,22508,35636,10,63.160848580087546,518,20.72,525.0,98.66666666666669,7,522,519,524,99.61832061068702,99.04580152671755,5000.0,50000.0,667
243,F43,GOOD,20193,53098,10,38.02968096726807,373,20.72222222222222,378.0,98.67724867724868,7,374,373,377,99.20424403183024,98.93899204244032,7500.0,75000.0,1471
244,F13,GOOD,22508,35636,11,63.160848580087546,518,20.72,525.0,98.66666666666669,7,522,519,524,99.61832061068702,99.04580152671755,5000.0,55000.0,733
245,F43,GOOD,19459,55148,11,35.28505113512729,373,20.72222222222222,378.0,98.67724867724868,7,374,373,377,99.20424403183024,98.93899204244032,7500.0,82500.0,1618
246,F13,GOOD,24511,41246,12,59.42636861756292,518,20.72,525.0,98.66666666666669,7,523,522,524,99.80916030534353,99.61832061068702,5000.0,60000.0,800
247,F43,GOOD,18973,56485,12,33.58944852615739,373,20.72222222222222,378.0,98.67724867724868,7,374,373,377,99.20424403183024,98.93899204244032,7500.0,90000.0,1765
248,F13,GOOD,24981,42910,13,58.21719878816127,518,20.72,525.0,98.66666666666669,7,524,522,524,100.0,99.61832061068702,5000.0,65000.0,867
249,F43,GOOD,18080,57981,13,31.18262879219055,373,20.72222222222222,378.0,98.67724867724868,7,375,373,377,99.46949602122017,98.93899204244032,7500.0,97500.0,1912
250,F13,GOOD,25221,43889,14,57.465424138166746,518,20.72,525.0,98.66666666666669,7,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
251,F43,GOOD,17160,59746,14,28.72158805610417,373,20.72222222222222,378.0,98.67724867724868,7,375,373,377,99.46949602122017,98.93899204244032,7500.0,105000.0,2059
252,F13,GOOD,25521,45010,15,56.70073317040658,518,20.72,525.0,98.66666666666669,7,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
253,F43,GOOD,16373,61066,15,26.811973929846395,373,20.72222222222222,378.0,98.67724867724868,7,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
254,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,7,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
255,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,7,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
256,F13,GOOD,6,7,1,85.71428571428571,6,1.0,525.0,1.1428571428571428,8,0,0,6,0.0,0.0,5000.0,5000.0,67
257,F43,GOOD,9073,10887,1,83.33792596674934,373,20.72222222222222,378.0,98.67724867724868,8,370,332,374,98.93048128342244,88.77005347593582,7500.0,7500.0,147
258,F13,GOOD,7199,9089,2,79.20563318296843,518,20.72,525.0,98.66666666666669,8,498,396,524,95.0381679389313,75.57251908396947,5000.0,10000.0,133
259,F43,GOOD,14652,19383,2,75.59201362018263,373,20.72222222222222,378.0,98.67724867724868,8,373,370,375,99.46666666666668,98.66666666666669,7500.0,15000.0,294
260,F13,GOOD,9133,11786,3,77.49024266078398,518,20.72,525.0,98.66666666666669,8,512,463,524,97.70992366412212,88.35877862595419,5000.0,15000.0,200
261,F43,GOOD,18430,27097,3,68.01490939956453,373,20.72222222222222,378.0,98.67724867724868,8,373,373,375,99.46666666666668,99.46666666666668,7500.0,22500.0,441
262,F13,GOOD,9135,11788,4,77.4940617577197,518,20.72,525.0,98.66666666666669,8,512,463,524,97.70992366412212,88.35877862595419,5000.0,20000.0,267
263,F43,GOOD,20388,33117,4,61.5635474227738,373,20.72222222222222,378.0,98.67724867724868,8,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
264,F13,GOOD,11193,14876,5,75.24200053777898,518,20.72,525.0,98.66666666666669,8,517,497,524,98.66412213740458,94.8473282442748,5000.0,25000.0,333
265,F43,GOOD,21517,40474,5,53.16252408953896,373,20.72222222222222,378.0,98.67724867724868,8,373,373,377,98.93899204244032,98.93899204244032,7500.0,37500.0,735
266,F13,GOOD,17310,24822,6,69.73652405124486,518,20.72,525.0,98.66666666666669,8,522,517,524,99.61832061068702,98.66412213740458,5000.0,30000.0,400
267,F43,GOOD,21624,44094,6,49.04068580759287,373,20.72222222222222,378.0,98.67724867724868,8,373,373,377,98.93899204244032,98.93899204244032,7500.0,45000.0,882
268,F13,GOOD,18849,27746,7,67.93411662942405,518,20.72,525.0,98.66666666666669,8,523,517,524,99.80916030534353,98.66412213740458,5000.0,35000.0,467
269,F43,GOOD,21188,48885,7,43.34253861102588,373,20.72222222222222,378.0,98.67724867724868,8,374,373,377,99.20424403183024,98.93899204244032,7500.0,52500.0,1029
270,F13,GOOD,20326,30552,8,66.52919612463995,518,20.72,525.0,98.66666666666669,8,523,520,524,99.80916030534353,99.23664122137404,5000.0,40000.0,533
271,F43,GOOD,20699,51552,8,40.15169149596524,373,20.72222222222222,378.0,98.67724867724868,8,374,373,377,99.20424403183024,98.93899204244032,7500.0,60000.0,1176
272,F13,GOOD,20978,31963,9,65.63213715858961,518,20.72,525.0,98.66666666666669,8,523,520,524,99.80916030534353,99.23664122137404,5000.0,45000.0,600
273,F43,GOOD,19877,54288,9,36.6139846743295,373,20.72222222222222,378.0,98.67724867724868,8,374,373,377,99.20424403183024,98.93899204244032,7500.0,67500.0,1324
274,F13,GOOD,21433,33177,10,64.60198330168491,518,20.72,525.0,98.66666666666669,8,523,521,524,99.80916030534353,99.42748091603052,5000.0,50000.0,667
275,F43,GOOD,18950,56572,10,33.49713639256169,373,20.72222222222222,378.0,98.67724867724868,8,374,373,377,99.20424403183024,98.93899204244032,7500.0,75000.0,1471
276,F13,GOOD,22148,35021,11,63.24205476713972,518,20.72,525.0,98.66666666666669,8,524,521,524,100.0,99.42748091603052,5000.0,55000.0,733
277,F43,GOOD,18066,58328,11,30.97311754217528,373,20.72222222222222,378.0,98.67724867724868,8,375,373,377,99.46949602122017,98.93899204244032,7500.0,82500.0,1618
278,F13,GOOD,23599,38975,12,60.54906991661322,518,20.72,525.0,98.66666666666669,8,524,521,524,100.0,99.42748091603052,5000.0,60000.0,800
279,F43,GOOD,17584,59338,12,29.633624321682568,373,20.72222222222222,378.0,98.67724867724868,8,375,373,377,99.46949602122017,98.93899204244032,7500.0,90000.0,1765
280,F13,GOOD,24177,40789,13,59.27333349677609,518,20.72,525.0,98.66666666666669,8,524,522,524,100.0,99.61832061068702,5000.0,65000.0,867
281,F43,GOOD,16816,60418,13,27.83276507001225,373,20.72222222222222,378.0,98.67724867724868,8,375,373,377,99.46949602122017,98.93899204244032,7500.0,97500.0,1912
282,F13,GOOD,24178,40790,14,59.27433194410394,518,20.72,525.0,98.66666666666669,8,524,522,524,100.0,99.61832061068702,5000.0,70000.0,933
283,F43,GOOD,16357,61227,14,26.715338004475147,373,20.72222222222222,378.0,98.67724867724868,8,375,373,377,99.46949602122017,98.93899204244032,7500.0,105000.0,2059
284,F13,GOOD,24908,43002,15,57.922887307567095,518,20.72,525.0,98.66666666666669,8,524,522,524,100.0,99.61832061068702,5000.0,75000.0,1000
285,F43,GOOD,16215,61397,15,26.410085183315147,373,20.72222222222222,378.0,98.67724867724868,8,375,373,377,99.46949602122017,98.93899204244032,7500.0,112500.0,2206
286,F13,GOOD,25521,45010,16,56.70073317040658,518,20.72,525.0,98.66666666666669,8,524,522,524,100.0,99.61832061068702,5000.0,80000.0,1067
287,F43,GOOD,15924,61828,16,25.75532121368959,373,20.72222222222222,378.0,98.67724867724868,8,375,373,377,99.46949602122017,98.93899204244032,7500.0,120000.0,2353
288,F13,GOOD,7196,9084,1,79.21620431527961,518,20.72,525.0,98.66666666666669,9,498,396,524,95.0381679389313,75.57251908396947,5000.0,5000.0,67
289,F43,GOOD,8785,10520,1,83.50760456273764,373,20.72222222222222,378.0,98.67724867724868,9,369,333,375,98.4,88.8,7500.0,7500.0,147
290,F13,GOOD,10018,12952,2,77.34712785670168,518,20.72,525.0,98.66666666666669,9,515,474,524,98.2824427480916,90.45801526717555,5000.0,10000.0,133
291,F43,GOOD,15863,21845,2,72.6161593041886,373,20.72222222222222,378.0,98.67724867724868,9,373,373,376,99.20212765957449,99.20212765957449,7500.0,15000.0,294
292,F13,GOOD,11286,14829,3,76.10762694719806,518,20.72,525.0,98.66666666666669,9,517,491,524,98.66412213740458,93.70229007633588,5000.0,15000.0,200
293,F43,GOOD,19485,30188,3,64.54551477408242,373,20.72222222222222,378.0,98.67724867724868,9,373,373,376,99.20212765957449,99.20212765957449,7500.0,22500.0,441
294,F13,GOOD,13173,17802,4,73.99730367374453,518,20.72,525.0,98.66666666666669,9,518,509,524,98.85496183206108,97.13740458015268,5000.0,20000.0,267
295,F43,GOOD,21441,38364,4,55.888332812011264,373,20.72222222222222,378.0,98.67724867724868,9,373,373,376,99.20212765957449,99.20212765957449,7500.0,30000.0,588
296,F13,GOOD,15099,20945,5,72.08880401050371,518,20.72,525.0,98.66666666666669,9,519,516,524,99.04580152671755,98.47328244274809,5000.0,25000.0,333
